season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2013,16,HOU,REG,2013_16_DEN_HOU,DEN,18,37,176,1,2,3,-23,1,0,376,79,8,-13.453497341435677,-12.448691493935055,0,6,4,2,1,26,87,0,0,0,5,-2.6513034235103987,0,1,1,0,0,18,36,176,1,0,0,376,79,8,-7.801595632752678,0,6,4,2,1,0,44,6,14,2,4,0,1.0,3.0,6,0,0,8,0,0,0,0,1,0,0,0,0,4,57,0,1,0,0,1,0,5,70,1,22,2,2,0,0,45,1.0,0,0,1,1,0,0,0,0,0,0,0,0,45;35,,,80,0,0,1,1,0,0,1.0,0,0,0,0,0,8,0,57,359,2,0,1,0,2,5,21,0,338
2013,17,HOU,REG,2013_17_HOU_TEN,TEN,22,34,229,0,2,1,-6,0,0,279,103,11,0.9288089548515739,0.09686867980396047,0,11,4,1,0,22,65,1,1,1,6,-5.075956250890158,0,1,1,0,0,22,34,229,0,1,1,279,103,11,-2.758659894154535,0,11,4,1,0,0,50,0,14,7,16,2,1.0,6.0,7,1,0,4,0,0,0,0,0,-1,0,0,0,5,55,3,1,1,0,2,2,0,0,3,83,1,1,0,0,19,1.0,1,0,0,0,0,0,0,0,0,0,0,0,19,,,19,0,0,1,1,0,0,1.0,0,0,0,0,0,5,0,53,229,3,0,1,0,3,1,18,0,211
2014,1,HOU,REG,2014_01_WAS_HOU,WAS,14,22,206,1,0,0,0,0,0,166,109,8,9.612590839300537,-2.8746291995048523,0,8,3,3,1,34,115,0,2,1,5,-9.128966360815163,0,1,0,0,0,14,22,206,1,0,0,166,109,8,9.612590839300537,0,8,3,3,1,1,47,4,12,4,35,1,3.0,26.0,14,0,0,2,0,0,0,5,1,-5,2,0,0,6,45,3,1,1,0,2,1,4,28,1,27,1,1,0,0,42,1.0,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,2,2,0,0,1.0,0,0,0,0,0,6,0,60,306,2,0,1,2,1,2,36,0,230
2014,2,HOU,REG,2014_02_HOU_OAK,LV,14,19,139,2,0,0,0,0,0,93,83,9,12.240900081989567,8.73526781797409,0,6,2,2,0,46,188,1,0,0,9,1.7701226954984082,0,4,3,1,1,14,19,139,2,0,0,93,83,9,12.240900081989567,0,6,2,2,0,0,43,0,8,3,6,4,0.0,0.0,3,2,70,5,0,1,0,0,1,0,2,49,0,7,85,1,0,1,0,1,0,2,9,0,0,3,4,0,1,46,0.75,0,0,2,1,0,0,0,0,0,0,0,0,33;39;46,,27,118,0,27,3,3,0,0,1.0,0,0,0,0,0,2,0,65,100,1,0,0,0,1,1,3,0,97
2014,3,HOU,REG,2014_03_HOU_NYG,NYG,21,35,299,1,3,2,-7,0,0,279,114,14,-4.6559655086120255,-2.6575959780636955,0,14,6,4,2,25,119,1,0,0,4,-3.37190852445201,0,2,1,1,1,21,34,299,1,0,0,279,114,14,-3.375435913166184,0,14,6,4,2,0,35,32,32,3,16,1,1.0,8.0,1,0,0,4,0,0,0,0,1,0,1,24,0,5,40,5,0,1,0,1,0,1,3,3,67,1,1,0,0,27,1.0,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,2,2,0,0,1.0,0,0,0,0,0,4,1,64,205,1,1,0,1,0,2,12,0,173
2014,4,HOU,REG,2014_04_BUF_HOU,BUF,25,37,268,1,2,3,-4,0,0,286,100,13,-4.918393509040612,0.45077889352231415,0,14,4,3,0,23,37,0,1,0,2,-6.607172717164896,0,1,0,0,0,25,37,268,1,1,1,286,100,13,-6.147990310841266,0,14,4,3,0,0,40,2,22,4,14,1,2.0,5.0,16,2,80,8,1,0,0,0,1,-2,0,0,0,8,90,3,1,1,0,2,1,5,24,1,41,3,3,0,0,55,1.0,0,0,0,1,2,0,0,0,0,0,0,0,41;55;50,,,146,0,0,2,2,0,0,1.0,0,0,0,0,0,6,0,51,250,3,1,1,1,2,1,11,0,219
2014,5,HOU,REG,2014_05_HOU_DAL,DAL,16,25,154,0,1,0,0,0,0,164,76,7,-4.707081957646551,1.0658213247855504,0,8,3,1,0,31,176,2,0,0,8,5.593322672182694,0,6,5,2,0,16,24,154,0,0,0,164,76,7,-3.2490363669776343,0,8,3,1,0,0,56,2,18,3,10,2,1.0,8.0,5,1,5,3,0,0,0,0,0,0,2,0,0,5,35,3,0,0,0,0,0,3,30,1,21,1,1,0,0,29,1.0,0,1,0,0,0,0,0,0,0,0,0,0,29,,,29,0,0,2,2,0,0,1.0,0,0,0,0,0,7,0,60,326,1,0,1,1,0,5,60,0,246
2014,6,HOU,REG,2014_06_IND_HOU,IND,15,23,212,1,0,5,-16,1,1,189,84,9,-0.9488778328232002,1.1740392964819204,0,9,5,4,1,24,136,2,0,0,7,1.9337804190036665,0,3,3,1,0,15,23,212,1,1,1,189,84,9,3.4588975653459784,0,9,5,4,1,0,42,7,31,7,18,0,3.0,7.0,8,1,8,10,0,0,0,0,0,0,1,45,1,5,66,5,2,0,0,2,2,0,0,0,0,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,37,,0,37,0,4,4,0,0,1.0,0,0,0,0,0,4,0,71,218,0,0,0,1,1,2,31,0,167
2014,7,HOU,REG,2014_07_HOU_PIT,PIT,21,32,262,2,1,1,-1,0,0,344,62,12,8.54266146384629,8.61229095607996,0,11,8,6,0,30,132,0,1,1,6,-3.541349384759087,0,4,1,1,0,21,32,262,2,1,1,344,62,12,2.9878409334969014,0,11,8,6,0,0,40,5,23,4,18,1,3.0,16.0,4,0,0,1,0,0,0,0,1,0,1,0,0,4,20,3,2,1,0,3,2,1,1,4,59,3,3,0,0,39,1.0,0,0,3,0,0,0,0,0,0,0,0,0,39;38;31,,,108,0,0,2,2,0,0,1.0,0,0,0,0,0,3,0,51,135,1,0,1,0,0,2,21,0,114
2014,8,HOU,REG,2014_08_HOU_TEN,TEN,19,35,227,1,0,5,-34,0,0,328,89,14,4.191655595948093,-7.471030269350324,0,12,6,3,0,40,212,2,0,0,9,6.145131041266723,0,5,4,2,1,19,35,227,1,0,0,328,89,14,12.508661398970858,0,12,6,3,0,0,36,0,12,3,7,1,2.0,9.0,5,1,25,6,0,0,0,0,0,0,1,0,0,4,35,4,0,0,0,0,0,2,18,0,0,3,3,0,0,49,1.0,0,1,1,1,0,0,0,0,0,0,0,0,30;29;49,,,108,0,0,3,3,0,0,1.0,0,0,0,0,0,6,0,56,269,4,1,1,0,2,2,57,0,212
2014,9,HOU,REG,2014_09_PHI_HOU,PHI,13,27,203,2,1,4,-21,1,0,257,122,8,-0.04214293028323324,-9.910522401332855,0,6,4,4,2,28,118,0,0,0,5,-0.7454293342889287,0,3,2,0,0,13,27,203,2,0,0,257,122,8,6.6744627842390685,0,6,4,4,2,0,45,4,38,3,27,0,4.0,33.0,11,3,68,6,1,0,0,0,1,0,1,0,0,9,54,6,1,0,0,1,0,0,0,2,36,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,39,,0,39,0,3,3,0,0,1.0,0,0,0,0,0,6,0,60,289,2,0,0,1,3,2,27,0,242
2014,11,HOU,REG,2014_11_HOU_CLE,CLE,20,30,211,2,1,0,0,0,0,295,70,12,8.517231177824971,5.631114840507507,0,8,4,2,1,54,213,0,0,0,13,-0.9796332801906771,0,6,3,1,0,20,30,211,2,0,0,295,70,12,8.517231177824971,0,8,4,2,1,0,43,0,12,8,33,2,3.0,20.0,5,1,0,8,0,0,0,0,1,-20,1,0,0,5,55,3,0,1,0,1,0,2,5,1,28,3,4,1,0,50,0.75,0,0,1,1,1,0,0,0,0,0,1,0,46;37;50,52,,133,52,0,2,2,0,0,1.0,0,0,0,0,0,5,0,46,197,0,0,2,0,2,1,7,0,190
2014,12,HOU,REG,2014_12_CIN_HOU,CIN,21,45,189,0,1,1,-5,0,0,326,91,11,-13.210103200264394,-15.589334313259569,0,10,3,1,0,19,64,0,0,0,4,-0.9420009607565589,0,0,0,0,0,21,43,189,0,0,0,326,91,11,-11.47994229975634,0,10,3,1,0,0,43,11,47,3,7,0,0.0,0.0,2,1,60,6,1,0,0,0,0,0,0,0,0,3,15,3,0,0,0,0,0,2,7,1,23,2,2,0,0,36,1.0,0,1,1,0,0,0,0,0,0,0,0,0,36;25,,,61,0,0,1,1,0,0,1.0,0,0,0,0,0,5,0,60,239,1,0,1,0,1,3,23,0,216
2014,13,HOU,REG,2014_13_TEN_HOU,TEN,24,33,358,6,0,0,0,0,0,301,180,18,31.142864690511487,10.078753666444259,0,10,7,6,2,36,99,0,0,0,5,-7.652977957446238,0,5,3,0,0,24,33,358,6,1,1,301,180,18,21.103912415797822,0,10,7,6,2,0,36,5,13,5,33,1,3.0,38.0,9,3,100,4,0,0,0,0,0,0,1,14,0,5,40,1,1,0,0,1,1,2,20,1,7,1,2,0,1,37,0.5,0,0,1,0,0,0,0,0,0,0,0,0,37,,43,37,0,43,6,6,0,0,1.0,0,0,0,0,0,3,0,47,137,0,0,0,0,2,1,21,0,116
2014,14,HOU,REG,2014_14_HOU_JAX,JAX,13,19,135,0,0,1,0,0,0,184,56,7,1.600178975278582,5.044853530432048,0,9,3,2,0,43,169,3,0,0,9,1.104439584800275,0,4,4,1,1,13,19,135,0,1,0,184,56,7,3.050273138696398,0,9,3,2,0,0,45,0,10,6,26,0,4.0,17.0,10,1,6,8,0,0,0,0,1,0,0,0,0,7,64,4,1,0,0,1,0,1,21,2,42,2,2,0,0,44,1.0,0,0,0,2,0,0,0,0,0,0,0,0,44;44,,,88,0,0,3,3,0,0,1.0,0,0,0,0,0,5,0,58,238,1,0,2,0,1,2,15,0,223
2014,15,HOU,REG,2014_15_HOU_IND,IND,13,25,157,0,1,1,-5,0,0,277,44,7,-3.6299834691453725,-9.12136697769165,0,4,3,2,0,41,137,0,2,1,5,-18.189376160269603,0,3,3,0,0,13,25,157,0,0,0,277,44,7,-2.3051466753240675,0,4,3,2,0,0,42,0,14,4,31,1,2.0,19.0,6,1,27,7,1,0,0,0,1,-8,1,0,0,8,66,4,0,2,0,2,1,3,6,1,28,1,1,0,0,53,1.0,0,0,0,0,1,0,0,0,0,0,0,0,53,,,53,0,0,1,1,0,0,1.0,0,0,0,0,0,7,0,53,299,3,0,1,0,2,4,13,0,286
2014,16,HOU,REG,2014_16_BAL_HOU,BAL,21,43,190,1,1,0,0,0,0,301,94,9,-9.557505926792093,-14.460182473773049,0,5,3,3,0,38,123,0,0,0,8,-5.824535744293826,0,3,2,1,0,21,42,190,1,1,0,301,94,9,-8.185294273984201,0,5,3,3,0,0,33,4,16,5,22,1,2.0,17.0,10,3,34,9,0,0,0,0,0,0,0,0,0,7,69,2,1,0,1,1,0,4,24,0,0,6,6,0,0,39,1.0,0,2,4,0,0,0,0,0,0,0,0,0,35;25;30;20;39;33,,,182,0,0,1,1,0,0,1.0,0,0,0,0,0,8,0,54,361,3,1,1,2,3,1,45,0,276
2014,17,HOU,REG,2014_17_JAX_HOU,JAX,25,35,250,2,1,3,-15,1,1,198,169,13,-6.830466300423723,0.6554137808935983,0,10,4,3,0,39,123,1,0,0,9,-0.6278634605114348,0,4,2,0,0,25,35,250,2,0,0,198,169,13,0.6450609865714796,0,10,4,3,0,0,32,4,6,7,34,1,5.0,28.0,7,0,0,7,0,0,1,0,0,0,0,0,0,6,55,4,1,0,0,1,1,2,12,2,43,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1.0,0,0,0,0,0,6,0,56,278,4,0,1,1,3,1,16,0,242
2015,1,HOU,REG,2015_01_KC_HOU,KC,26,47,334,2,1,5,-36,1,1,485,94,17,-6.46961126988682,-7.9889245007349095,1,16,9,2,0,21,98,0,0,0,6,-4.144401136378292,0,3,2,1,0,26,46,334,2,0,0,485,94,17,6.042255371693307,1,16,9,2,0,0,47,6,12,7,19,1,2.0,10.0,3,0,0,3,0,1,0,0,1,0,0,0,0,6,39,6,1,1,0,2,1,4,14,0,0,2,2,0,0,47,1.0,0,0,1,1,0,0,0,0,0,0,0,0,34;47,,,81,0,0,0,1,1,0,0.0,0,0,0,0,0,7,0,57,329,1,0,1,1,0,5,81,0,228
2015,2,HOU,REG,2015_02_HOU_CAR,CAR,27,58,244,1,1,1,-5,0,0,452,107,11,-12.393548509488642,-16.523500126704835,0,8,4,1,1,23,61,1,0,0,5,-0.5522367416415364,0,1,1,0,0,27,57,244,1,0,0,452,107,11,-9.302706305320203,0,8,4,1,1,0,39,0,26,3,10,0,2.0,17.0,5,1,17,8,0,1,0,0,1,0,0,0,0,10,70,5,1,0,0,1,0,6,58,1,27,1,1,0,0,43,1.0,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,2,2,0,0,1.0,0,0,0,0,0,8,0,60,388,3,0,1,0,3,4,44,0,344
2015,3,HOU,REG,2015_03_TB_HOU,TB,24,39,228,1,1,1,-1,0,0,328,55,16,1.452218355791445,-3.924392354794038,0,12,3,1,0,46,186,1,1,0,10,-3.8645255000241026,0,5,5,1,0,24,39,228,1,0,0,328,55,16,2.2093290634861096,0,12,3,1,0,0,32,4,16,2,5,0,0.0,0.0,6,1,0,7,0,1,0,0,2,0,0,0,0,6,58,4,1,1,0,2,0,5,17,2,46,2,3,1,0,39,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,39;19,43,,58,43,0,1,2,1,0,0.5,0,0,0,0,0,6,0,54,266,3,0,0,1,0,5,48,0,198
2015,4,HOU,REG,2015_04_HOU_ATL,ATL,29,57,382,2,1,1,-8,0,0,795,92,19,4.671231844333009,-6.090306137737475,0,18,8,5,1,17,54,1,1,1,3,-9.06312349543441,0,1,1,0,0,29,57,382,2,2,2,795,92,19,-4.903847152380264,0,18,8,5,1,0,42,2,22,4,11,0,2.0,13.0,2,0,0,3,0,0,0,0,0,0,0,0,0,5,35,5,2,1,0,3,3,4,40,3,70,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,53,,0,53,0,3,3,0,0,1.0,0,0,0,0,0,4,0,60,194,1,1,0,0,1,2,29,0,165
2015,5,HOU,REG,2015_05_IND_HOU,IND,31,41,362,2,2,1,0,0,0,408,130,17,14.59454560997512,10.511659122094876,0,16,6,5,1,28,82,0,0,0,5,-7.097148754372029,0,1,1,0,0,31,41,362,2,0,0,408,130,17,15.36727596605744,0,16,6,5,1,0,29,9,27,2,5,0,0.0,0.0,3,0,0,4,0,0,0,0,0,0,0,0,0,13,125,6,0,0,0,0,0,2,11,0,0,2,2,0,0,49,1.0,0,0,1,1,0,0,0,0,0,0,0,0,36;49,,,85,0,0,2,2,0,0,1.0,0,0,0,0,0,3,0,55,123,0,1,0,0,0,2,16,0,107
2015,6,HOU,REG,2015_06_HOU_JAX,JAX,24,36,293,3,0,1,-6,0,0,295,107,15,17.383018411509767,4.428894155555302,0,13,6,3,0,31,95,0,1,0,6,-3.0839221563073806,0,2,2,0,0,24,36,293,3,0,0,295,107,15,18.855040756799355,0,13,6,3,0,0,47,0,10,3,20,0,3.0,20.0,8,3,34,8,1,0,0,0,1,0,0,0,0,10,69,5,1,0,0,1,0,2,25,1,14,1,1,0,0,41,1.0,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,4,4,0,0,1.0,0,0,0,0,0,4,0,43,155,1,0,0,2,1,1,7,0,108
2015,7,HOU,REG,2015_07_HOU_MIA,MIA,23,49,273,3,1,4,-22,2,0,361,85,18,-3.4019221158376896,-15.799776267032234,0,10,6,5,0,25,71,1,0,0,6,-4.844183774723206,0,3,0,0,0,23,49,273,3,1,0,361,85,18,-0.3610823371126316,0,10,6,5,0,0,50,0,16,8,50,1,4.0,41.0,6,0,0,0,0,0,0,0,3,0,1,0,0,3,25,5,3,0,0,3,0,2,21,3,88,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,3,1,0,0.6666666666666666,0,0,0,0,0,8,0,55,384,2,0,1,0,1,6,19,0,365
2015,8,HOU,REG,2015_08_TEN_HOU,TEN,23,35,235,2,0,3,-21,0,0,266,79,11,-3.66667801881064,1.3873325551257414,0,10,2,2,1,23,56,0,0,0,1,-7.488362588745076,0,0,0,0,0,23,34,235,2,0,0,266,79,11,1.9358730468075325,0,10,2,2,1,0,43,5,23,8,42,2,7.0,46.0,16,1,22,5,0,0,0,0,0,0,2,0,0,7,85,2,0,0,0,0,0,3,28,1,29,2,2,0,0,38,1.0,0,1,1,0,0,0,0,0,0,0,0,0,38;24,,,62,0,0,2,2,0,0,1.0,0,0,0,0,0,8,0,60,407,2,0,1,1,1,5,63,0,324
2015,10,HOU,REG,2015_10_HOU_CIN,CIN,17,33,192,1,1,3,-18,0,0,358,48,10,0.9853672260111384,-10.025463275837176,0,10,3,2,0,25,82,0,0,0,4,-7.128102248127107,0,3,3,0,0,17,33,192,1,0,0,358,48,10,5.443641769995001,0,10,3,2,0,0,42,0,24,7,30,1,4.0,15.0,5,1,2,6,0,0,0,0,0,0,1,0,0,5,54,2,0,0,0,0,0,1,10,3,64,1,1,0,0,22,1.0,0,1,0,0,0,0,0,0,0,0,0,0,22,,,22,0,0,1,1,0,0,1.0,0,0,0,0,0,8,0,64,374,3,0,1,1,1,5,43,0,311
2015,11,HOU,REG,2015_11_NYJ_HOU,NYJ,17,35,250,3,0,1,-9,1,1,397,86,12,2.740022423629582,-11.106270814643187,0,9,7,4,1,37,123,0,0,0,6,-7.555120094504673,0,3,3,0,0,17,34,250,3,0,0,397,86,12,8.188669083126754,0,9,7,4,1,0,37,5,19,7,31,0,3.0,19.0,8,2,19,11,0,1,0,0,1,0,0,0,0,3,54,3,2,0,0,2,1,5,24,0,0,1,1,0,0,20,1.0,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,3,3,0,0,1.0,0,0,0,0,0,8,0,63,417,1,0,0,2,1,5,39,0,338
2015,12,HOU,REG,2015_12_NO_HOU,NO,21,27,205,2,1,1,-10,0,0,175,108,11,3.9868250239806304,9.086714519394768,0,6,3,3,0,38,167,1,1,0,9,0.8130871823523194,0,5,4,0,0,21,27,205,2,0,0,175,108,11,5.685838494652701,0,6,3,3,0,0,28,7,19,6,16,0,2.0,10.0,9,1,50,4,0,0,0,0,2,0,0,0,0,6,40,1,2,0,0,2,0,4,31,2,52,1,1,0,0,34,1.0,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,3,3,0,0,1.0,0,0,0,0,0,4,0,51,189,0,0,0,3,0,1,12,0,117
2015,13,HOU,REG,2015_13_HOU_BUF,BUF,26,43,293,3,1,2,-18,0,0,507,104,14,2.7064289675618056,2.141490786574608,0,14,5,3,0,26,126,0,0,0,6,3.6295416754293255,1,3,3,1,0,26,43,293,3,0,0,507,104,14,5.773682593513513,0,14,5,3,0,0,38,10,12,2,9,0,1.0,8.0,3,0,0,4,0,0,0,0,0,0,0,0,0,10,89,4,0,0,0,0,0,0,0,1,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,2,1,0,0.5,0,0,0,0,0,7,0,57,285,4,0,3,0,2,2,16,0,269
2015,14,HOU,REG,2015_14_NE_HOU,NE,12,24,159,0,0,6,-57,2,1,300,40,4,-19.22329686723856,-7.3981280128161115,0,4,3,3,2,22,87,0,0,0,2,-5.551607780274935,0,1,1,1,0,12,24,159,0,0,0,300,40,4,-0.8087684522240592,0,4,3,3,2,0,34,13,33,5,31,0,3.0,29.0,4,0,0,2,0,0,0,0,1,0,1,0,0,4,36,4,2,0,0,2,1,3,22,1,19,2,2,0,0,45,1.0,0,0,1,1,0,0,0,0,0,0,0,0,37;45,,,82,0,0,0,0,0,0,,0,0,0,0,0,7,0,58,317,1,0,0,0,3,4,46,0,271
2015,15,HOU,REG,2015_15_HOU_IND,IND,17,28,173,1,1,3,-23,1,0,233,55,9,-5.737041493678235,-2.6411046584447226,0,6,3,2,0,37,155,0,1,1,7,-1.0666643088321945,0,4,3,2,1,17,27,173,1,0,0,233,55,9,-1.1023994149723757,0,6,3,2,0,0,33,0,24,4,24,1,3.0,20.0,8,1,9,5,0,0,0,0,1,0,1,34,0,6,48,5,2,0,0,2,1,3,21,0,0,3,4,1,0,46,0.75,0,1,1,1,0,0,0,0,0,0,1,0,22;46;32,56,,100,56,0,1,1,0,0,1.0,0,0,0,0,0,4,0,59,201,1,0,0,0,0,4,67,0,134
2015,16,HOU,REG,2015_16_HOU_TEN,TEN,16,26,207,2,0,1,-5,1,1,285,43,13,9.980615699272901,4.702166410592886,0,9,3,2,1,42,128,1,0,0,5,-4.524639676577203,0,1,1,0,0,16,26,207,2,0,0,285,43,13,15.367608861839697,0,9,3,2,1,0,41,0,6,3,4,3,1.0,7.0,8,1,0,7,0,0,0,0,0,0,3,33,1,4,28,1,1,0,0,1,1,4,37,0,0,2,2,0,0,36,1.0,0,1,1,0,0,0,0,0,0,0,0,0,22;36,,,58,0,0,4,4,0,0,1.0,0,0,0,0,0,6,0,56,314,1,0,0,0,1,5,32,0,282
2015,17,HOU,REG,2015_17_JAX_HOU,JAX,25,41,249,1,1,2,-7,1,0,294,123,13,-2.064913427193461,-3.9947612619981534,0,11,3,3,0,31,160,1,0,0,9,3.2622732578311116,0,7,4,1,0,25,41,249,1,0,0,294,123,13,0.3639225458337014,0,11,3,3,0,0,37,6,20,7,51,3,8.0,56.0,12,2,27,13,1,0,0,0,1,0,2,5,0,9,55,5,1,0,0,1,0,4,18,0,0,3,4,1,0,51,0.75,0,1,0,0,2,0,0,0,0,0,1,0,29;51;51,50,,131,50,0,3,3,0,0,1.0,0,0,0,0,0,4,0,52,190,0,0,0,0,0,4,50,0,140
2015,18,HOU,POST,2015_18_KC_HOU,KC,15,34,136,0,4,3,-24,2,1,336,46,10,-26.84894018562045,-19.283836466424606,0,6,3,0,0,25,114,0,0,0,3,-0.6547845924505964,0,2,2,1,1,15,34,136,0,0,0,336,46,10,-16.720550735946745,0,6,3,0,0,0,41,10,32,4,18,0,3.0,17.0,4,1,0,2,0,0,0,0,1,0,0,0,0,4,29,4,2,0,0,2,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,5,0,53,228,1,0,0,0,1,4,34,0,194
2016,1,HOU,REG,2016_01_CHI_HOU,CHI,22,35,231,2,1,2,-16,0,0,401,69,12,4.643802836149624,2.352901143687112,0,8,5,4,0,35,129,0,1,0,5,-3.841278134059394,0,3,2,0,0,22,35,231,2,0,0,401,69,12,7.294105188766188,0,8,5,4,0,0,38,8,14,6,32,1,5.0,31.0,12,1,12,4,0,0,0,0,1,0,0,0,0,6,69,5,1,0,0,1,0,3,29,3,73,3,3,0,0,38,1.0,0,2,1,0,0,0,0,0,0,0,0,0,28;28;38,,,94,0,0,2,2,0,0,1.0,0,0,0,0,0,5,0,60,243,1,0,0,0,1,4,40,0,203
2016,2,HOU,REG,2016_02_KC_HOU,KC,19,33,268,1,2,2,-14,0,0,354,92,12,1.3853381027029386,-2.9628909898526743,0,9,6,4,1,34,97,0,0,0,2,-11.656801265024114,0,0,0,0,0,19,33,268,1,0,0,354,92,12,5.7428391645689985,0,9,6,4,1,0,37,6,24,3,13,2,4.0,14.0,10,0,0,8,0,0,0,0,0,0,3,58,0,5,44,4,0,0,0,0,0,4,12,2,39,4,5,1,0,43,0.8,0,1,2,1,0,0,0,0,0,0,1,0,32;24;31;43,57,,130,57,0,1,1,0,0,1.0,0,0,0,0,0,5,0,62,249,1,1,0,0,0,4,63,0,186
2016,3,HOU,REG,2016_03_HOU_NE,NE,24,41,196,0,1,2,-21,0,0,301,58,10,-14.062114563246723,-6.483813598752022,0,7,2,0,0,27,109,0,0,0,9,-3.1505905688973144,0,3,2,0,0,24,40,196,0,0,0,301,58,10,-9.640142325370107,0,7,2,0,0,0,32,0,42,1,6,1,1.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,43,6,2,0,0,2,2,0,0,3,51,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6,0,57,294,4,1,1,1,0,3,33,0,241
2016,4,HOU,REG,2016_04_TEN_HOU,TEN,25,37,254,2,2,1,-10,0,0,287,131,13,-0.2863115052542955,4.427553547753228,0,9,4,3,1,24,115,0,0,0,6,-2.732536779891234,0,5,4,0,0,25,36,254,2,0,0,287,131,13,3.8943125420399634,0,9,4,3,1,1,40,7,21,2,10,1,1.0,6.0,4,1,6,8,0,0,0,0,0,0,0,0,0,6,59,4,0,0,0,0,0,3,84,1,28,2,3,1,0,53,0.6666666666666666,0,0,0,1,1,0,0,0,0,1,0,0,53;45,48,,98,48,0,3,3,0,0,1.0,0,0,0,0,0,3,0,58,150,1,0,0,0,0,3,27,0,123
2016,5,HOU,REG,2016_05_HOU_MIN,MIN,19,42,184,1,1,4,-29,1,0,329,99,8,-18.031926721777797,-17.152772276174453,0,8,3,2,0,14,59,0,0,0,4,0.06498476851265877,0,2,2,0,0,19,42,184,1,0,0,329,99,8,-9.295624597441435,0,8,3,2,0,0,49,0,26,7,23,0,2.0,16.0,8,0,0,4,0,0,0,0,1,0,0,0,0,4,15,5,1,0,0,1,0,3,47,3,68,2,3,1,0,38,0.6666666666666666,0,0,2,0,0,0,0,0,0,0,1,0,38;30,51,,68,51,0,1,1,0,0,1.0,0,0,0,0,0,5,0,57,257,2,0,0,0,1,4,100,1,157
